,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5
917,107.32,-0.005297164005825426,-0.5700000000000074,-1,0.005297164005825339,0.008327533504470228,-0.0047804374676324556,0.006284904135981836,0.010880470648303414
918,107.88,0.00520447271410588,0.5600000000000023,1,-0.005297164005825426,0.005297164005825339,0.008327533504470228,-0.0047804374676324556,0.006284904135981836
919,107.77,-0.0010201716627888527,-0.10999999999999943,-1,0.00520447271410588,-0.005297164005825426,0.005297164005825339,0.008327533504470228,-0.0047804374676324556
920,107.45,-0.002973703520220777,-0.3199999999999932,-1,-0.0010201716627888527,0.00520447271410588,-0.005297164005825426,0.005297164005825339,0.008327533504470228
921,108.09,0.005938590339592118,0.6400000000000006,1,-0.002973703520220777,-0.0010201716627888527,0.00520447271410588,-0.005297164005825426,0.005297164005825339
922,108.12,0.0002775079801353821,0.030000000000001137,1,0.005938590339592118,-0.002973703520220777,-0.0010201716627888527,0.00520447271410588,-0.005297164005825426
923,107.9,-0.0020368491441578674,-0.21999999999999886,-1,0.0002775079801353821,0.005938590339592118,-0.002973703520220777,-0.0010201716627888527,0.00520447271410588
924,107.74,-0.0014839550117014108,-0.1600000000000108,-1,-0.0020368491441578674,0.0002775079801353821,0.005938590339592118,-0.002973703520220777,-0.0010201716627888527
925,108.26,0.004814824116444179,0.5200000000000102,1,-0.0014839550117014108,-0.0020368491441578674,0.0002775079801353821,0.005938590339592118,-0.002973703520220777
926,108.34,0.000738688860920995,0.0799999999999983,1,0.004814824116444179,-0.0014839550117014108,-0.0020368491441578674,0.0002775079801353821,0.005938590339592118
927,109.78,0.013203932891990386,1.4399999999999977,1,0.000738688860920995,0.004814824116444179,-0.0014839550117014108,-0.0020368491441578674,0.0002775079801353821
928,109.43,-0.0031932876913914935,-0.3499999999999943,-1,0.013203932891990386,0.000738688860920995,0.004814824116444179,-0.0014839550117014108,-0.0020368491441578674
929,110.2,0.007011821288462537,0.769999999999996,1,-0.0031932876913914935,0.013203932891990386,0.000738688860920995,0.004814824116444179,-0.0014839550117014108
930,110.05,-0.0013620887463434736,-0.15000000000000568,-1,0.007011821288462537,-0.0031932876913914935,0.013203932891990386,0.000738688860920995,0.004814824116444179
931,109.26,-0.007204445004899063,-0.789999999999992,-1,-0.0013620887463434736,0.007011821288462537,-0.0031932876913914935,0.013203932891990386,0.000738688860920995
932,109.52,0.0023768180126217727,0.2599999999999909,1,-0.007204445004899063,-0.0013620887463434736,0.007011821288462537,-0.0031932876913914935,0.013203932891990386
933,109.73,0.0019156220225144942,0.21000000000000796,1,0.0023768180126217727,-0.007204445004899063,-0.0013620887463434736,0.007011821288462537,-0.0031932876913914935
934,110.5,0.006992717955099684,0.769999999999996,1,0.0019156220225144942,0.0023768180126217727,-0.007204445004899063,-0.0013620887463434736,0.007011821288462537
935,110.11,-0.0035356548323077553,-0.39000000000000057,-1,0.006992717955099684,0.0019156220225144942,0.0023768180126217727,-0.007204445004899063,-0.0013620887463434736
936,109.71,-0.0036393452961002806,-0.4000000000000057,-1,-0.0035356548323077553,0.006992717955099684,0.0019156220225144942,0.0023768180126217727,-0.007204445004899063
937,109.85,0.0012752780012195719,0.14000000000000057,1,-0.0036393452961002806,-0.0035356548323077553,0.006992717955099684,0.0019156220225144942,0.0023768180126217727
938,108.43,-0.013010995346528569,-1.4199999999999875,-1,0.0012752780012195719,-0.0036393452961002806,-0.0035356548323077553,0.006992717955099684,0.0019156220225144942
939,110.04,0.014739132572283193,1.6099999999999994,1,-0.013010995346528569,0.0012752780012195719,-0.0036393452961002806,-0.0035356548323077553,0.006992717955099684
940,109.29,-0.006839036367791695,-0.75,-1,0.014739132572283193,-0.013010995346528569,0.0012752780012195719,-0.0036393452961002806,-0.0035356548323077553
